"","Date","Site","Sat","LINEAGEQA","PIXELQA","RADSATQA","SRAEROSOLQA","SRATMOSOPACITYQA","SRB1","SRB2","SRB3","SRB4","SRB5","SRB6","SRB7","SRCLOUDQA","SatDate"
"1443",2013-08-13,"S1",7,2,68,0,NA,8,274.666666666667,405,237.666666666667,181,98.6666666666667,NA,88.3333333333333,40,2013-08-13
"1444",2013-09-14,"S1",7,2,68,0,NA,9,282,392,216.333333333333,139.666666666667,116,NA,72.6666666666667,32,2013-09-14
"1445",2013-09-15,"S1",8,2,324,0,68,NA,235.666666666667,361.666666666667,172.333333333333,65,44.3333333333333,44.3333333333333,36.3333333333333,NA,2013-09-15
"1446",2013-09-23,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2013-09-23
"1447",2013-09-30,"S1",7,2,68,0,NA,8,173.666666666667,239,148.333333333333,105.666666666667,71,NA,8,32,2013-09-30
"1448",2013-10-01,"S1",8,2,324,0,68,NA,193.333333333333,207.333333333333,121.666666666667,53.6666666666667,40.3333333333333,40.3333333333333,34.6666666666667,NA,2013-10-01
"1449",2013-10-08,"S1",8,2,324,0,68,NA,113.333333333333,159.333333333333,109.333333333333,68,67,67,49.6666666666667,NA,2013-10-08
"1450",2013-10-16,"S1",7,2,68,0,NA,8,186.666666666667,223.333333333333,154.666666666667,102.333333333333,85.6666666666667,NA,44,32,2013-10-16
"1451",2013-10-17,"S1",8,2,324,0,68,NA,204.333333333333,187.333333333333,124.333333333333,56.6666666666667,37,37,29,NA,2013-10-17
"1452",2013-10-25,"S1",7,2,68,0,NA,8,223,186,146,120.5,83,NA,42,21.3333333333333,2013-10-25
"1453",2013-11-01,"S1",7,2,68,0,NA,8,165,193.333333333333,130,82,74.3333333333333,NA,38.3333333333333,32,2013-11-01
"1454",2013-11-02,"S1",8,2,324,0,68,NA,203,178.666666666667,114.333333333333,60,44.6666666666667,44.6666666666667,37.6666666666667,NA,2013-11-02
"1455",2013-11-09,"S1",8,2,324,0,68,NA,81.3333333333333,115.666666666667,73.6666666666667,37.6666666666667,41,41,32.3333333333333,NA,2013-11-09
"1456",2013-11-25,"S1",8,2,324,0,68,NA,42.6666666666667,89.3333333333333,37,11,22,22,17,NA,2013-11-25
"1457",2013-12-11,"S1",8,2,324,0,68,NA,52.6666666666667,112,53.3333333333333,18.6666666666667,29,29,26.3333333333333,NA,2013-12-11
"1458",2013-12-19,"S1",7,2,68,0,NA,9,141,194.666666666667,155.333333333333,99.6666666666667,71,NA,37,32,2013-12-19
"1459",2013-12-27,"S1",8,2,324,0,68,NA,63.3333333333333,148,60.6666666666667,25.6666666666667,35.6666666666667,35.6666666666667,28.3333333333333,NA,2013-12-27
"1460",2014-01-05,"S1",8,2,324,0,68,NA,206,218,104.333333333333,43.3333333333333,34.3333333333333,34.3333333333333,30,NA,2014-01-05
"1461",2014-01-12,"S1",8,2,324,0,68,NA,54,147.333333333333,58.6666666666667,21,37,37,31.3333333333333,NA,2014-01-12
"1462",2014-01-13,"S1",7,2,68,0,NA,9,337,332,176,126.5,105,NA,54,21.3333333333333,2014-01-13
"1463",2014-01-20,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-01-20
"1464",2014-01-21,"S1",8,2,324,0,68,NA,218,230,125.333333333333,72.6666666666667,63.3333333333333,63.3333333333333,52.3333333333333,NA,2014-01-21
"1465",2014-01-28,"S1",8,2,324,0,68,NA,53,135,53.6666666666667,19.6666666666667,31.3333333333333,31.3333333333333,23.3333333333333,NA,2014-01-28
"1466",2014-01-29,"S1",7,2,68,0,NA,12,265.333333333333,237,188.333333333333,181.666666666667,119.333333333333,NA,103,32,2014-01-29
"1467",2014-02-14,"S1",7,2,68,0,NA,43,544,533.666666666667,491.333333333333,543.333333333333,502.666666666667,NA,447,2,2014-02-14
"1468",2014-02-22,"S1",8,2,324,0,68,NA,271,249.666666666667,159,125.333333333333,105.666666666667,105.666666666667,83,NA,2014-02-22
"1469",2014-03-09,"S1",7,2,68,0,NA,8,170,172,96,82,74,NA,51,32,2014-03-09
"1470",2014-03-10,"S1",8,2,324,0,68,NA,198,162.333333333333,78.6666666666667,43,33.6666666666667,33.6666666666667,26.3333333333333,NA,2014-03-10
"1471",2014-03-17,"S1",8,2,324,0,100,NA,134,167,117.666666666667,146,150.666666666667,150.666666666667,132,NA,2014-03-17
"1472",2014-03-18,"S1",7,2,68,0,NA,8,330,315,218,274,193,NA,198,13.3333333333333,2014-03-18
"1473",2014-03-25,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-03-25
"1474",2014-04-02,"S1",8,2,324,0,78.6666666666667,NA,130,154.666666666667,106.333333333333,110.666666666667,101.333333333333,101.333333333333,82,NA,2014-04-02
"1475",2014-04-03,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-04-03
"1476",2014-04-11,"S1",8,2,324,0,68,NA,185.666666666667,172.666666666667,95.3333333333333,69.3333333333333,63.6666666666667,63.6666666666667,54.3333333333333,NA,2014-04-11
"1477",2014-05-04,"S1",8,2,324,0,68,NA,271,322,267.666666666667,259.666666666667,247.666666666667,247.666666666667,213,NA,2014-05-04
"1478",2014-05-05,"S1",7,2,68,0,NA,9,424,421.333333333333,378,433,363.333333333333,NA,307,4,2014-05-05
"1479",2014-05-12,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-05-12
"1480",2014-05-21,"S1",7,2,68,0,NA,8,322.666666666667,329.666666666667,231,245,177,NA,125,29.3333333333333,2014-05-21
"1481",2014-06-05,"S1",8,2,324,0,68,NA,765.666666666667,1023.33333333333,716,605.666666666667,596.666666666667,596.666666666667,517,NA,2014-06-05
"1482",2014-06-06,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-06-06
"1483",2014-06-14,"S1",8,2,324,0,68,NA,297.666666666667,359.333333333333,182.333333333333,108.333333333333,87.6666666666667,87.6666666666667,72.3333333333333,NA,2014-06-14
"1484",2014-06-21,"S1",8,2,326.666666666667,0,76,NA,663.666666666667,848.333333333333,676.333333333333,627.666666666667,609,609,522,NA,2014-06-21
"1485",2014-06-22,"S1",7,2,68,0,NA,8,441,502.333333333333,355.666666666667,284.666666666667,235,NA,191.666666666667,40,2014-06-22
"1486",2014-06-29,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-06-29
"1487",2014-06-30,"S1",8,2,324,0,68,NA,278.333333333333,352.333333333333,174.666666666667,102,94.6666666666667,94.6666666666667,76,NA,2014-06-30
"1488",2014-07-16,"S1",8,2,324,0,68,NA,232.666666666667,353,201.666666666667,116.333333333333,110.333333333333,110.333333333333,87.3333333333333,NA,2014-07-16
"1489",2014-07-24,"S1",7,2,68,0,NA,9,476.666666666667,604,454.666666666667,348,236.333333333333,NA,187,40,2014-07-24
"1490",2014-08-08,"S1",8,2,324,0,68,NA,145.333333333333,282.666666666667,156,88.6666666666667,84.6666666666667,84.6666666666667,66,NA,2014-08-08
"1491",2014-08-16,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-08-16
"1492",2014-08-17,"S1",8,2,324,0,68,NA,239,330.666666666667,176.333333333333,88.3333333333333,68.6666666666667,68.6666666666667,55.6666666666667,NA,2014-08-17
"1493",2014-09-01,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-09-01
"1494",2014-09-02,"S1",8,2,324,0,68,NA,218,306.666666666667,156.333333333333,62.6666666666667,44,44,37,NA,2014-09-02
"1495",2014-09-25,"S1",8,2,324,0,68,NA,111.666666666667,195.666666666667,102.666666666667,61.6666666666667,47.3333333333333,47.3333333333333,35,NA,2014-09-25
"1496",2014-09-26,"S1",7,2,68,0,NA,34.6666666666667,368.666666666667,348.333333333333,254.666666666667,252,136.666666666667,NA,93,32,2014-09-26
"1497",2014-10-03,"S1",7,2,68,0,NA,8,203,237,143.666666666667,120,105,NA,75,36,2014-10-03
"1498",2014-10-04,"S1",8,2,324,0,68,NA,197.333333333333,200.333333333333,113.333333333333,52,35.3333333333333,35.3333333333333,30.6666666666667,NA,2014-10-04
"1499",2014-10-11,"S1",8,2,324,0,68,NA,76.3333333333333,130,69.3333333333333,43.3333333333333,42.6666666666667,42.6666666666667,36.3333333333333,NA,2014-10-11
"1500",2014-10-12,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-10-12
"1501",2014-10-19,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-10-19
"1502",2014-10-20,"S1",8,2,324,0,68,NA,186.666666666667,172.333333333333,109.666666666667,61,37.6666666666667,37.6666666666667,29.3333333333333,NA,2014-10-20
"1503",2014-10-28,"S1",7,2,68,0,NA,15,243.333333333333,242,168,145,83,NA,57.6666666666667,32,2014-10-28
"1504",2014-11-05,"S1",8,2,324,0,68,NA,193.666666666667,169.333333333333,102.333333333333,50,31.3333333333333,31.3333333333333,24,NA,2014-11-05
"1505",2014-11-29,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2014-11-29
"1506",2014-12-22,"S1",7,2,68,0,NA,9,267.666666666667,300,188.666666666667,125.333333333333,70.6666666666667,NA,50,32,2014-12-22
"1507",2014-12-23,"S1",8,2,324,0,68,NA,245,255.333333333333,135.666666666667,54.6666666666667,32,32,28.6666666666667,NA,2014-12-23
"1508",2014-12-30,"S1",8,2,324,0,68,NA,45,131,59.3333333333333,11,24.6666666666667,24.6666666666667,19,NA,2014-12-30
"1509",2015-01-15,"S1",8,2,324,0,68,NA,29.3333333333333,99.3333333333333,32.3333333333333,2,21,21,17,NA,2015-01-15
"1510",2015-01-16,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-01-16
"1511",2015-01-24,"S1",8,2,324,0,68,NA,228.333333333333,222.666666666667,112,42.3333333333333,27.3333333333333,27.3333333333333,23.6666666666667,NA,2015-01-24
"1512",2015-02-08,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-02-08
"1513",2015-02-09,"S1",8,2,324,0,68,NA,185,181.333333333333,81.3333333333333,36.6666666666667,27.3333333333333,27.3333333333333,21.3333333333333,NA,2015-02-09
"1514",2015-02-16,"S1",8,2,324,0,68,NA,57.6666666666667,146,64,36.3333333333333,40.6666666666667,40.6666666666667,33,NA,2015-02-16
"1515",2015-02-17,"S1",7,2,68,0,NA,9,240.333333333333,225,140.333333333333,113,36,NA,59,32,2015-02-17
"1516",2015-02-25,"S1",8,2,324,0,68,NA,193.666666666667,186.333333333333,93.3333333333333,39,29.6666666666667,29.6666666666667,23,NA,2015-02-25
"1517",2015-03-05,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-03-05
"1518",2015-03-13,"S1",8,2,324,0,68,NA,196,178.666666666667,87,55,46.6666666666667,46.6666666666667,36.3333333333333,NA,2015-03-13
"1519",2015-03-20,"S1",8,2,324,0,68,NA,74.6666666666667,107.666666666667,45.6666666666667,38.3333333333333,41,41,34,NA,2015-03-20
"1520",2015-03-21,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-03-21
"1521",2015-03-28,"S1",7,2,68,0,NA,8,177,202.666666666667,136,108,67,NA,46,40,2015-03-28
"1522",2015-03-29,"S1",8,2,324,0,164,NA,296,334,284.333333333333,386.333333333333,323.666666666667,323.666666666667,299.333333333333,NA,2015-03-29
"1523",2015-04-05,"S1",8,2,324,0,68,NA,191.333333333333,235,193,204.666666666667,191,191,163,NA,2015-04-05
"1524",2015-04-06,"S1",7,2,68,0,NA,8,270,275.333333333333,187.666666666667,200.666666666667,147.333333333333,NA,83,40,2015-04-06
"1525",2015-04-13,"S1",7,2,68,0,NA,8,227.666666666667,243.666666666667,159,170,114.333333333333,NA,57.6666666666667,40,2015-04-13
"1526",2015-04-21,"S1",8,2,324,0,100,NA,261.333333333333,313.333333333333,267.333333333333,284,251.666666666667,251.666666666667,199.666666666667,NA,2015-04-21
"1527",2015-04-30,"S1",8,2,324,0,68,NA,234,217.333333333333,116.666666666667,73.3333333333333,62,62,49.6666666666667,NA,2015-04-30
"1528",2015-06-01,"S1",8,2,324,0,68,NA,247,278,138.333333333333,80,68.6666666666667,68.6666666666667,57,NA,2015-06-01
"1529",2015-06-16,"S1",7,2,68,0,NA,9,296,348,211,169.333333333333,100,NA,77,40,2015-06-16
"1530",2015-06-17,"S1",8,2,324,0,68,NA,273.333333333333,309.666666666667,150.333333333333,69.3333333333333,50.3333333333333,50.3333333333333,44.6666666666667,NA,2015-06-17
"1531",2015-06-25,"S1",7,2,68,0,NA,22,442.666666666667,477.666666666667,335.333333333333,274,165,NA,121.666666666667,40,2015-06-25
"1532",2015-07-02,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-07-02
"1533",2015-07-27,"S1",7,2,68,0,NA,8,307.666666666667,321.666666666667,227,203,156,NA,132.666666666667,34.6666666666667,2015-07-27
"1534",2015-08-03,"S1",7,2,68,0,NA,8,255.666666666667,339,247,191.333333333333,163,NA,110.333333333333,40,2015-08-03
"1535",2015-08-04,"S1",8,2,324,0,68,NA,226.333333333333,277,152.333333333333,76.3333333333333,63.3333333333333,63.3333333333333,50.6666666666667,NA,2015-08-04
"1536",2015-08-19,"S1",7,2,68,0,NA,8,433.333333333333,516,410.333333333333,364.333333333333,299,NA,211.333333333333,40,2015-08-19
"1537",2015-08-20,"S1",8,2,324,0,68,NA,308.666666666667,342.333333333333,216,141.333333333333,96,96,71,NA,2015-08-20
"1538",2015-08-28,"S1",7,2,68,0,NA,8,277,274,149.333333333333,130.666666666667,111,NA,46.6666666666667,40,2015-08-28
"1539",2015-09-12,"S1",8,2,324,0,68,NA,97.3333333333333,193,97,50.6666666666667,55.3333333333333,55.3333333333333,48.3333333333333,NA,2015-09-12
"1540",2015-09-20,"S1",7,2,68,0,NA,9,199.333333333333,270.666666666667,136,115,93,NA,48.6666666666667,34.6666666666667,2015-09-20
"1541",2015-09-28,"S1",8,2,324,0,68,NA,189.666666666667,292.666666666667,225.666666666667,231,294.666666666667,294.666666666667,261.333333333333,NA,2015-09-28
"1542",2015-10-14,"S1",8,2,324,0,68,NA,68.6666666666667,130.666666666667,60.3333333333333,26.6666666666667,34.3333333333333,34.3333333333333,28,NA,2015-10-14
"1543",2015-10-23,"S1",8,2,324,0,68,NA,188.666666666667,167.333333333333,88.6666666666667,40.6666666666667,31.3333333333333,31.3333333333333,25.3333333333333,NA,2015-10-23
"1544",2015-10-31,"S1",7,2,68,0,NA,8,207.666666666667,176,103,117.666666666667,65.6666666666667,NA,38.6666666666667,32,2015-10-31
"1545",2015-11-07,"S1",7,2,68,0,NA,8,190.333333333333,187.666666666667,120.333333333333,106,67,NA,50.3333333333333,32,2015-11-07
"1546",2015-11-08,"S1",8,2,324,0,68,NA,213.666666666667,181.333333333333,110,63.6666666666667,45.3333333333333,45.3333333333333,39.6666666666667,NA,2015-11-08
"1547",2015-11-23,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2015-11-23
"1548",2015-12-10,"S1",8,2,882.666666666667,0,8,NA,925.666666666667,938.666666666667,895.333333333333,1059.66666666667,1085.66666666667,1085.66666666667,995.666666666667,NA,2015-12-10
"1549",2016-01-02,"S1",8,2,324,0,68,NA,78.3333333333333,146.666666666667,62.3333333333333,18.3333333333333,32,32,26.6666666666667,NA,2016-01-02
"1550",2016-01-03,"S1",7,2,68,0,NA,16,326,204,158,109,70,NA,36,10.6666666666667,2016-01-03
"1551",2016-01-26,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016-01-26
"1552",2016-01-27,"S1",8,2,324,0,68,NA,191,179.666666666667,87.3333333333333,30.6666666666667,26,26,20.3333333333333,NA,2016-01-27
"1553",2016-02-11,"S1",7,2,68,0,NA,9,182.666666666667,197,127.333333333333,136.333333333333,86,NA,39.6666666666667,32,2016-02-11
"1554",2016-02-12,"S1",8,2,324,0,68,NA,206.333333333333,183.666666666667,91.3333333333333,41.6666666666667,29,29,23.3333333333333,NA,2016-02-12
"1555",2016-02-20,"S1",7,2,68,0,NA,9,269.666666666667,219.333333333333,146.666666666667,131.666666666667,74.3333333333333,NA,49.3333333333333,32,2016-02-20
"1556",2016-02-28,"S1",8,2,324,0,68,NA,219.333333333333,177.666666666667,94.3333333333333,69.3333333333333,45.3333333333333,45.3333333333333,35,NA,2016-02-28
"1557",2016-03-07,"S1",7,2,66,0,NA,117.666666666667,570.666666666667,536.666666666667,558.333333333333,740,602.333333333333,NA,441.666666666667,2,2016-03-07
"1558",2016-03-15,"S1",8,2,324,0,100,NA,263.666666666667,243,172,180.666666666667,166,166,131.666666666667,NA,2016-03-15
"1559",2016-03-23,"S1",7,2,68,0,NA,8,264.333333333333,208.666666666667,155.333333333333,135.333333333333,115,NA,94,37.3333333333333,2016-03-23
"1560",2016-04-16,"S1",8,2,324,0,68,NA,190.666666666667,183,103.666666666667,75,64.3333333333333,64.3333333333333,50.3333333333333,NA,2016-04-16
"1561",2016-04-24,"S1",7,2,68,0,NA,8,252.333333333333,246,178.333333333333,187.333333333333,103.666666666667,NA,93.3333333333333,40,2016-04-24
"1562",2016-05-02,"S1",8,2,324,0,68,NA,284.666666666667,261.333333333333,194.666666666667,176.666666666667,155.333333333333,155.333333333333,122.333333333333,NA,2016-05-02
"1563",2016-05-09,"S1",8,2,352,0,68,NA,170.333333333333,204,157,150.333333333333,159.333333333333,159.333333333333,130.666666666667,NA,2016-05-09
"1564",2016-05-10,"S1",7,2,68,0,NA,8,268,192.333333333333,156,147.666666666667,88,NA,84,40,2016-05-10
"1565",2016-05-25,"S1",8,2,480,0,8,NA,975,1085,1104.66666666667,1138,1068.33333333333,1068.33333333333,932,NA,2016-05-25
"1566",2016-06-03,"S1",8,2,324,0,68,NA,278,259.666666666667,163.666666666667,113,77,77,62.6666666666667,NA,2016-06-03
"1567",2016-06-19,"S1",8,2,324,0,68,NA,273.333333333333,257.666666666667,141.666666666667,78.3333333333333,50,50,41,NA,2016-06-19
"1568",2016-07-04,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016-07-04
"1569",2016-07-05,"S1",8,2,324,0,68,NA,247.333333333333,299.333333333333,133.333333333333,57,41.3333333333333,41.3333333333333,38.3333333333333,NA,2016-07-05
"1570",2016-07-12,"S1",8,2,322,0,68,NA,1077.33333333333,1287,1171.33333333333,1103.33333333333,1037.33333333333,1037.33333333333,898.333333333333,NA,2016-07-12
"1571",2016-07-13,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016-07-13
"1572",2016-07-21,"S1",8,2,324,0,68,NA,241.666666666667,380.333333333333,188.666666666667,79.3333333333333,59.6666666666667,59.6666666666667,50,NA,2016-07-21
"1573",2016-08-29,"S1",8,2,324,0,68,NA,166.666666666667,269.333333333333,175.333333333333,119,120.333333333333,120.333333333333,105.666666666667,NA,2016-08-29
"1574",2016-09-06,"S1",7,2,68,0,NA,8,207.333333333333,280,190.666666666667,143,103.333333333333,NA,85,40,2016-09-06
"1575",2016-09-14,"S1",8,2,324,0,68,NA,193.333333333333,306.333333333333,218.333333333333,165.333333333333,166.333333333333,166.333333333333,138.333333333333,NA,2016-09-14
"1576",2016-09-15,"S1",7,2,68,0,NA,8,238.333333333333,222,161,135.333333333333,74.6666666666667,NA,54,37.3333333333333,2016-09-15
"1577",2016-10-09,"S1",8,2,324,0,68,NA,226.333333333333,199.666666666667,123.666666666667,76.3333333333333,60,60,47,NA,2016-10-09
"1578",2016-11-10,"S1",8,2,324,0,68,NA,222.666666666667,203.333333333333,123.666666666667,61.6666666666667,46,46,35.3333333333333,NA,2016-11-10
"1579",2016-11-18,"S1",7,2,68,0,NA,8,197,165,110,94,94,NA,32,10.6666666666667,2016-11-18
"1580",2016-12-03,"S1",8,2,324,0,68,NA,67.3333333333333,111.666666666667,60.3333333333333,29,36.3333333333333,36.3333333333333,29.3333333333333,NA,2016-12-03
"1581",2016-12-19,"S1",8,2,324,0,68,NA,78,138.666666666667,72.3333333333333,39,48.6666666666667,48.6666666666667,38.3333333333333,NA,2016-12-19
"1582",2017-01-04,"S1",8,2,324,0,68,NA,12.3333333333333,81.3333333333333,22,6.66666666666667,26,26,21.3333333333333,NA,2017-01-04
"1583",2017-02-05,"S1",8,2,324,0,68,NA,27,98,41,15.3333333333333,27,27,22,NA,2017-02-05
"1584",2017-02-21,"S1",8,2,324,0,68,NA,8.33333333333333,92,35,4.33333333333333,16.6666666666667,16.6666666666667,16,NA,2017-02-21
"1585",2017-03-01,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-03-01
"1586",2017-03-02,"S1",8,2,324,0,68,NA,198.333333333333,208,114,69,41.3333333333333,41.3333333333333,30.3333333333333,NA,2017-03-02
"1587",2017-03-09,"S1",8,2,324,0,68,NA,34,99.6666666666667,44.3333333333333,25.3333333333333,31,31,22.6666666666667,NA,2017-03-09
"1588",2017-03-10,"S1",7,2,68,0,NA,9,237,247,123,137,73.6666666666667,NA,42.3333333333333,36,2017-03-10
"1589",2017-03-18,"S1",8,2,324,0,78.6666666666667,NA,276.666666666667,293.333333333333,207.666666666667,207.666666666667,172.666666666667,172.666666666667,140.666666666667,NA,2017-03-18
"1590",2017-03-25,"S1",8,2,324,0,68,NA,115.333333333333,164.333333333333,106.666666666667,83.3333333333333,57.3333333333333,57.3333333333333,38,NA,2017-03-25
"1591",2017-04-02,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-04-02
"1592",2017-04-03,"S1",8,2,324,0,68,NA,330,342.666666666667,260.333333333333,249.333333333333,205,205,168.333333333333,NA,2017-04-03
"1593",2017-04-10,"S1",8,2,324,0,68,NA,213.333333333333,299,230,235.333333333333,202.333333333333,202.333333333333,160.666666666667,NA,2017-04-10
"1594",2017-04-11,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-04-11
"1595",2017-04-18,"S1",7,2,68,0,NA,8,400.5,481,397,376,310,NA,275,26.6666666666667,2017-04-18
"1596",2017-04-26,"S1",8,2,324,0,68,NA,244,346.666666666667,280,273,284.333333333333,284.333333333333,244.666666666667,NA,2017-04-26
"1597",2017-04-27,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-04-27
"1598",2017-05-04,"S1",7,2,68,0,NA,8,431,487.666666666667,417.333333333333,374.333333333333,284,NA,227,40,2017-05-04
"1599",2017-05-05,"S1",8,2,324,0,68,NA,293.333333333333,335,215.333333333333,141.666666666667,108,108,87,NA,2017-05-05
"1600",2017-05-12,"S1",8,2,352,0,68,NA,695,878.666666666667,819.333333333333,832,851.666666666667,851.666666666667,717.333333333333,NA,2017-05-12
"1601",2017-05-21,"S1",8,2,324,0,68,NA,204.666666666667,255.666666666667,140.666666666667,58.6666666666667,45,45,37,NA,2017-05-21
"1602",2017-05-28,"S1",8,2,328,0,80,NA,239.666666666667,369,277.333333333333,201.333333333333,192.333333333333,192.333333333333,155,NA,2017-05-28
"1603",2017-05-29,"S1",7,2,68,0,NA,8,301,353,284,234.333333333333,162,NA,125.333333333333,40,2017-05-29
"1604",2017-06-05,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-06-05
"1605",2017-06-06,"S1",8,2,324,0,68,NA,453,556.333333333333,451.666666666667,432.333333333333,418,418,362.666666666667,NA,2017-06-06
"1606",2017-06-13,"S1",8,2,324,0,68,NA,164,282.333333333333,189.666666666667,112.666666666667,100,100,83,NA,2017-06-13
"1607",2017-06-14,"S1",7,2,68,0,NA,8,267,310.333333333333,188.333333333333,163.333333333333,106,NA,75,40,2017-06-14
"1608",2017-06-21,"S1",7,2,68,0,NA,8,509.333333333333,579.666666666667,451.666666666667,351.666666666667,191.333333333333,NA,156.666666666667,40,2017-06-21
"1609",2017-06-22,"S1",8,2,324,0,68,NA,349.666666666667,451.666666666667,313,199,158.333333333333,158.333333333333,123.333333333333,NA,2017-06-22
"1610",2017-06-29,"S1",8,2,323.333333333333,0,68,NA,942,1104,1070,1029.66666666667,950.666666666667,950.666666666667,823.666666666667,NA,2017-06-29
"1611",2017-06-30,"S1",7,2,68,0,NA,8,257,293.666666666667,211,158,93.3333333333333,NA,69,40,2017-06-30
"1612",2017-07-07,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-07-07
"1613",2017-07-08,"S1",8,2,324,0,68,NA,393.666666666667,457.666666666667,316,215.333333333333,163.333333333333,163.333333333333,124.333333333333,NA,2017-07-08
"1614",2017-07-15,"S1",8,2,324,0,68,NA,232.666666666667,346.333333333333,229,155,130,130,106,NA,2017-07-15
"1615",2017-07-16,"S1",7,2,68,0,NA,8,407,448,322,274,191,NA,134,13.3333333333333,2017-07-16
"1616",2017-07-23,"S1",7,2,224,0.666666666666667,NA,8,8711,3261,3385.66666666667,3693,2245,NA,1880.33333333333,2,2017-07-23
"1617",2017-07-31,"S1",8,2,480,0,8,NA,2130.66666666667,2350,2526.33333333333,3173.66666666667,3329.66666666667,3329.66666666667,3009.66666666667,NA,2017-07-31
"1618",2017-08-01,"S1",7,2,224,2,NA,84,20000,3303.33333333333,3584,4205.33333333333,3864,NA,3362,2,2017-08-01
"1619",2017-08-08,"S1",7,2,68,0,NA,8,187.666666666667,291,220.666666666667,143.666666666667,62,NA,80.6666666666667,37.3333333333333,2017-08-08
"1620",2017-08-09,"S1",8,2,324,0,68,NA,183,261,162,55,43.6666666666667,43.6666666666667,39.3333333333333,NA,2017-08-09
"1621",2017-08-16,"S1",8,2,324,0,68,NA,113,218.333333333333,146,78,76.6666666666667,76.6666666666667,65,NA,2017-08-16
"1622",2017-08-17,"S1",7,2,68,0,NA,8,210.333333333333,278.666666666667,183.666666666667,122.666666666667,69.3333333333333,NA,58.3333333333333,40,2017-08-17
"1623",2017-08-24,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-08-24
"1624",2017-08-25,"S1",8,2,324,0,68,NA,211.333333333333,265.333333333333,157,60,39.6666666666667,39.6666666666667,34,NA,2017-08-25
"1625",2017-09-01,"S1",8,2,324,0,68,NA,206.333333333333,341.333333333333,223.333333333333,126.666666666667,71,71,53.6666666666667,NA,2017-09-01
"1626",2017-09-02,"S1",7,2,68,0,NA,28,421.666666666667,436,343.666666666667,276.666666666667,124.666666666667,NA,76.6666666666667,40,2017-09-02
"1627",2017-09-09,"S1",7,2,68,0,NA,186,541.666666666667,643.666666666667,487.666666666667,459,280.333333333333,NA,181.333333333333,32,2017-09-09
"1628",2017-09-10,"S1",8,2,324,0,68,NA,266.333333333333,338,204,97.3333333333333,46.6666666666667,46.6666666666667,32.3333333333333,NA,2017-09-10
"1629",2017-09-17,"S1",8,2,324,0,68,NA,138.666666666667,248.333333333333,165.333333333333,85.3333333333333,59,59,43.6666666666667,NA,2017-09-17
"1630",2017-09-25,"S1",7,2,68,0,NA,8,179.666666666667,241.666666666667,183.333333333333,139,93,NA,39.3333333333333,38.6666666666667,2017-09-25
"1631",2017-09-26,"S1",8,2,992,0,8,NA,5176,5140.66666666667,5219.33333333333,5482,1871.66666666667,1871.66666666667,2075.33333333333,NA,2017-09-26
